canonical_name,source_name,nfl_team,position,passing_attempts,passing_completions,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receptions,receiving_yards,receiving_touchdowns,fumbles_lost,source_provided_fantasy_points,standardized_full_ppr_points,identity_match_method,identity_match_confidence,source_url,source_version,capture_timestamp,source_state,missing_field_indicators
Jake Tonges,Jake Tonges,SF,TE,,,,,,,,,19.1,200.0,1.5,0.1,38.5,47.900,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Adam Trautman,Adam Trautman,DEN,TE,,,,,,,,,19.4,194.0,1.5,0.0,37.9,47.800,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Eli Raridon,Eli Raridon,NE,TE,,,,,,,,,18.8,195.8,1.5,0.6,37.1,46.180,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Davis Allen,Davis Allen,LAR,TE,,,,,,,,,16.9,157.3,1.9,0.0,35.4,44.030,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Ben Sims,Ben Sims,MIA,TE,,,,,,,,,19.5,184.7,1.2,0.0,35.2,45.170,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Marlin Klein,Marlin Klein,HOU,TE,,,,,,,,,19.5,193.6,1.1,0.5,34.7,44.460,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Elijah Higgins,Elijah Higgins,ARI,TE,,,,,,,,,22.0,196.1,0.8,0.6,34.5,45.210,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
John Bates,John Bates,WAS,TE,,,,,,,,,17.9,172.8,1.5,0.6,34.3,42.980,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Jeremy Ruckert,Jeremy Ruckert,NYJ,TE,,,,,,,,,19.7,145.8,1.3,0.0,32.0,42.080,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Mitchell Evans,Mitchell Evans,CAR,TE,,,,,,,,,15.0,139.1,1.5,0.1,30.2,37.710,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Nate Boerkircher,Nate Boerkircher,JAC,TE,,,,,,,,,14.9,155.3,1.3,0.5,29.6,37.230,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Connor Heyward,Connor Heyward,LV,TE,,,,,,,,,14.0,103.0,2.0,0.0,29.3,36.300,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Nick Vannett,Nick Vannett,SEA,TE,,,,,,,,,10.0,95.0,2.0,0.0,26.5,31.500,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Drew Sample,Drew Sample,CIN,TE,,,,,,,,,15.1,123.1,1.1,0.1,26.2,33.810,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Nate Adkins,Nate Adkins,DEN,TE,,,,,,,,,11.9,88.8,1.8,0.0,25.8,31.580,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Ben Sinnott,Ben Sinnott,WAS,TE,,,,,,,,,11.8,116.0,1.4,0.0,25.7,31.800,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Cade Stover,Cade Stover,HOU,TE,,,,,,,,,15.2,128.1,0.9,0.1,25.5,33.210,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Jackson Hawes,Jackson Hawes,BUF,TE,,,,,,,,,10.6,115.1,1.4,0.0,25.4,30.510,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Zack Kuntz,Zack Kuntz,DAL,TE,,,,,,,,,12.0,128.0,1.0,0.0,24.8,30.800,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Jack Endries,Jack Endries,CIN,TE,,,,,,,,,13.0,123.0,1.0,0.0,24.8,31.300,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Luke Schoonmaker,Luke Schoonmaker,DAL,TE,,,,,,,,,13.2,121.6,0.9,0.0,24.4,30.760,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Will Mallory,Will Mallory,IND,TE,,,,,,,,,11.0,126.0,1.0,0.0,24.1,29.600,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Hayden Rucci,Hayden Rucci,SF,TE,,,,,,,,,12.0,118.0,1.0,0.0,23.8,29.800,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Charlie Woerner,Charlie Woerner,ATL,TE,,,,,,,,,14.5,127.3,0.6,0.0,23.5,30.830,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Grant Calcaterra,Grant Calcaterra,PHI,TE,,,,,,,,,11.0,115.5,1.0,0.0,23.1,28.550,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Foster Moreau,Foster Moreau,HOU,TE,,,,,,,,,9.3,105.6,1.3,0.0,22.9,27.660,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Rivaldo Fairweather,Rivaldo Fairweather,ARI,TE,,,,,,,,,12.0,109.0,1.0,0.0,22.9,28.900,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Bauer Sharp,Bauer Sharp,TB,TE,,,,,,,,,11.0,113.0,1.0,0.0,22.8,28.300,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Tanner Hudson,Tanner Hudson,CIN,TE,,,,,,,,,13.1,110.3,0.9,0.1,22.7,29.330,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Zaire Mitchell-Paden,Zaire Mitchell-Paden,NO,TE,,,,,,,,,11.0,107.0,1.0,0.0,22.2,27.700,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Mo Alie-Cox,Mo Alie-Cox,IND,TE,,,,,,,,,10.8,111.0,0.9,0.1,21.7,27.100,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Thomas Fidone II,Thomas Fidone II,NYG,TE,,,,,,,,,10.0,102.0,1.0,0.0,21.2,26.200,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Jaheim Bell,Jaheim Bell,PIT,TE,,,,,,,,,10.0,98.0,1.0,0.0,20.8,25.800,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Drake Dabney,Drake Dabney,GB,TE,,,,,,,,,9.0,94.0,1.0,0.0,19.9,24.400,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Seydou Traore,Seydou Traore,MIA,TE,,,,,,,,,9.0,88.0,1.0,0.0,19.3,23.800,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Durham Smythe,Durham Smythe,BAL,TE,,,,,,,,,9.8,94.1,0.7,0.1,18.7,23.210,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Payne Durham,Payne Durham,TB,TE,,,,,,,,,7.6,80.8,0.8,0.0,16.7,20.480,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Max Klare,Max Klare,LAR,TE,,,,,,,,,7.5,82.6,0.7,0.0,16.1,19.960,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Justin Joly,Justin Joly,DEN,TE,,,,,,,,,8.0,71.4,0.7,0.0,15.0,19.340,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Oscar Delp,Oscar Delp,NO,TE,,,,,,,,,7.5,75.7,0.6,0.0,15.0,18.670,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
Devin Culp,Devin Culp,TB,TE,,,,,,,,,5.5,59.0,1.0,0.0,14.7,17.400,source_only_exact_name_position,1.000,https://www.dropbox.com/scl/fi/jz9ao02y3xn61bbt469f7/2026_FantasyFootball_0.4_elboberto.xlsm?rlkey=vk0kb2nhf2wel5453erzu4wo9&st=szgxu53i&dl=1,ElBoberto 2026 v0.4; workbook modified 2026-08-08T13:32:00Z,2026-09-01T00:59:51Z,FROZEN_CANONICAL_SAME_FAMILY_WORKBOOK_DIRECT_CAPTURE_INCOMPLETE,passing_attempts|passing_completions|passing_yards|passing_touchdowns|interceptions|rushing_attempts|rushing_yards|rushing_touchdowns
